mode,kernel,dtype,N,misaligned,tail_multiple,mean_GFLOPs,mean_CPE,count
Scalar,saxpy,f32,27544,0,1,6.838213944444445,1.121888888888889,18.0
Scalar,saxpy,f32,27544,1,0,8.654004166666667,0.822875611111111,18.0
Scalar,saxpy,f32,27544,1,1,10.059108222222221,0.6971946111111111,18.0
Scalar,saxpy,f32,38374,0,0,5.6309022777777775,1.262437166666667,18.0
Scalar,saxpy,f32,38374,0,1,8.874474500000002,0.8041266111111112,18.0
Scalar,saxpy,f32,38374,1,0,9.825762944444445,0.7132686666666667,18.0
Scalar,saxpy,f32,38374,1,1,9.997683166666668,0.7014927777777777,18.0
Scalar,saxpy,f32,53461,0,0,6.716718444444444,1.045789888888889,18.0
Scalar,saxpy,f32,53461,0,1,9.764340777777777,0.7177325,18.0
Scalar,saxpy,f32,53461,1,0,9.739177,0.7200088333333334,18.0
Scalar,saxpy,f32,53461,1,1,9.85837111111111,0.7114838333333333,18.0
Scalar,saxpy,f32,74480,0,0,7.291113277777778,0.9606495,18.0
Scalar,saxpy,f32,74480,0,1,9.437348277777778,0.7424237777777778,18.0
Scalar,saxpy,f32,74480,1,0,9.890567777777779,0.7080726111111111,18.0
Scalar,saxpy,f32,74480,1,1,8.375698777777778,0.8699900555555555,18.0
Scalar,saxpy,f32,103763,0,0,7.623984388888889,0.9195926111111111,18.0
Scalar,saxpy,f32,103763,0,1,9.560490333333332,0.7357566666666666,18.0
Scalar,saxpy,f32,103763,1,0,7.603981555555555,0.9378423333333333,18.0
Scalar,saxpy,f32,103763,1,1,7.778271888888889,0.900608111111111,18.0
Scalar,saxpy,f32,144560,0,0,6.653438833333333,1.0573489999999999,18.0
Scalar,saxpy,f32,144560,0,1,9.807031055555555,0.7142080000000001,18.0
Scalar,saxpy,f32,144560,1,0,8.379899444444444,0.8481494444444445,18.0
Scalar,saxpy,f32,144560,1,1,7.7290659999999995,0.905874888888889,18.0
Scalar,saxpy,f32,201396,0,0,8.893010833333333,0.7902681111111111,18.0
Scalar,saxpy,f32,201396,0,1,9.833996333333332,0.7123884444444444,18.0
Scalar,saxpy,f32,201396,1,0,8.942194222222222,0.783814888888889,18.0
Scalar,saxpy,f32,201396,1,1,7.821369444444446,0.894984611111111,18.0
Scalar,saxpy,f32,280578,0,0,8.525822888888888,0.8220989444444444,18.0
Scalar,saxpy,f32,280578,0,1,7.69105411111111,0.915263388888889,18.0
Scalar,saxpy,f32,280578,1,0,8.890353722222223,0.7915214444444444,18.0
Scalar,saxpy,f32,280578,1,1,7.6660879999999985,0.9281423333333334,18.0
Scalar,saxpy,f32,390892,0,0,8.919169722222222,0.7873085555555555,18.0
Scalar,saxpy,f32,390892,0,1,9.868329222222222,0.7095924444444445,18.0
Scalar,saxpy,f32,390892,1,0,8.519538277777778,0.8258806111111112,18.0
Scalar,saxpy,f32,390892,1,1,8.800968333333334,0.7969405555555554,18.0
Scalar,saxpy,f32,544578,0,0,8.58405161111111,0.8292161111111112,18.0
Scalar,saxpy,f32,544578,0,1,9.43575511111111,0.7437015555555555,18.0
Scalar,saxpy,f32,544578,1,0,8.687811222222225,0.8159931111111112,18.0
Scalar,saxpy,f32,544578,1,1,6.3683390555555555,1.1570328888888888,18.0
Scalar,saxpy,f32,758688,0,0,9.169900055555557,0.7667504444444444,18.0
Scalar,saxpy,f32,758688,0,1,8.478368277777777,0.8302052222222222,18.0
Scalar,saxpy,f32,758688,1,0,9.315605944444446,0.7526558333333334,18.0
Scalar,saxpy,f32,758688,1,1,8.359573222222224,0.8572183888888889,18.0
Scalar,saxpy,f32,1056978,0,0,8.95350088888889,0.7897143333333334,18.0
Scalar,saxpy,f32,1056978,0,1,9.194976777777779,0.765127,18.0
Scalar,saxpy,f32,1056978,1,0,8.92155461111111,0.7891380555555556,18.0
Scalar,saxpy,f32,1056978,1,1,8.556502166666668,0.8240447777777777,18.0
Scalar,saxpy,f32,1472547,0,0,8.794373,0.7996099999999999,18.0
Scalar,saxpy,f32,1472547,0,1,8.542661500000001,0.824215,18.0
Scalar,saxpy,f32,1472547,1,0,8.480950277777778,0.8335117777777777,18.0
Scalar,saxpy,f32,1472547,1,1,8.343084111111112,0.8539479444444444,18.0
Scalar,saxpy,f32,2051504,0,0,7.493173222222222,0.9410362777777777,18.0
Scalar,saxpy,f32,2051504,0,1,7.179316388888888,0.9860192222222223,18.0
Scalar,saxpy,f32,2051504,1,0,7.773082555555557,0.9088762777777778,18.0
Scalar,saxpy,f32,2051504,1,1,7.478979166666668,0.9486202222222223,18.0
Scalar,saxpy,f32,2858088,0,0,5.368304666666666,1.3293275555555555,18.0
Scalar,saxpy,f32,2858088,0,1,6.1462175,1.147032222222222,18.0
Scalar,saxpy,f32,2858088,1,0,6.189328111111111,1.1445133888888888,18.0
Scalar,saxpy,f32,2858088,1,1,5.480991277777777,1.3123829444444446,18.0
Scalar,saxpy,f32,3981793,0,0,5.2515856111111106,1.3411955555555555,18.0
Scalar,saxpy,f32,3981793,0,1,5.034975833333333,1.394009277777778,18.0
Scalar,saxpy,f32,3981793,1,0,4.685348777777779,1.5147347777777778,18.0
Scalar,saxpy,f32,3981793,1,1,5.094838277777777,1.3793432777777777,18.0
Scalar,saxpy,f32,5547302,0,0,5.155708333333333,1.3629055555555556,18.0
Scalar,saxpy,f32,5547302,0,1,4.474407833333333,1.5879313333333336,18.0
Scalar,saxpy,f32,5547302,1,0,4.3625630555555555,1.6220349444444444,18.0
Scalar,saxpy,f32,5547302,1,1,4.782636388888888,1.4666121666666665,18.0
Scalar,saxpy,f32,7728318,0,0,4.9131015555555555,1.4338048333333333,18.0
Scalar,saxpy,f32,7728318,0,1,4.7633887222222215,1.4750182777777778,18.0
Scalar,saxpy,f32,7728318,1,0,4.780052888888889,1.4674183888888888,18.0
Scalar,saxpy,f32,7728318,1,1,4.532412944444444,1.5557777222222222,18.0
Scalar,saxpy,f32,10766836,0,0,4.760740333333333,1.4794116111111115,18.0
Scalar,saxpy,f32,10766836,0,1,4.989660944444444,1.409795111111111,18.0
Scalar,saxpy,f32,10766836,1,0,4.517205166666667,1.5623074444444445,18.0
Scalar,saxpy,f32,10766836,1,1,4.897312055555555,1.4363401666666666,18.0
Scalar,saxpy,f32,15000000,0,0,4.967190611111111,1.4148639444444444,18.0
Scalar,saxpy,f32,15000000,0,1,4.8196323888888895,1.461333611111111,18.0
Scalar,saxpy,f32,15000000,1,0,5.034531,1.3927638888888891,18.0
Scalar,saxpy,f32,15000000,1,1,4.707435666666665,1.4977552777777776,18.0
Scalar,saxpy,f64,1000,0,0,9.018469333333332,0.7766144444444445,18.0
Scalar,saxpy,f64,1000,0,1,8.35089638888889,0.8398055555555556,18.0
Scalar,saxpy,f64,1000,1,0,9.690350368421052,0.7225164736842105,19.0
Scalar,saxpy,f64,1000,1,1,8.4297425,0.8314444444444444,18.0
Scalar,saxpy,f64,1393,0,0,9.419662157894736,0.7431759473684211,19.0
Scalar,saxpy,f64,1393,0,1,7.202012421052632,0.971965,19.0
Scalar,saxpy,f64,1393,1,0,9.99030610526316,0.7006864210526317,19.0
Scalar,saxpy,f64,1393,1,1,7.211474999999999,0.9706867777777778,18.0
Scalar,saxpy,f64,1941,0,0,5.935563388888889,1.2653891666666663,18.0
Scalar,saxpy,f64,1941,0,1,9.579815105263156,0.7307681578947368,19.0
Scalar,saxpy,f64,1941,1,0,10.127239473684211,0.6913581578947369,19.0
Scalar,saxpy,f64,1941,1,1,9.62503811111111,0.7272882777777778,18.0
Scalar,saxpy,f64,2704,0,0,9.746390944444443,0.7182305000000001,18.0
Scalar,saxpy,f64,2704,0,1,9.762887736842107,0.7170175789473684,19.0
Scalar,saxpy,f64,2704,1,0,10.347518888888889,0.6764973333333333,18.0
Scalar,saxpy,f64,2704,1,1,9.974090789473683,0.7018256842105264,19.0
Scalar,saxpy,f64,3767,0,0,7.790605222222222,0.8988283888888888,18.0
Scalar,saxpy,f64,3767,0,1,7.907179333333334,0.8854526111111111,18.0
Scalar,saxpy,f64,3767,1,0,8.343544944444444,0.8400308888888889,18.0
Scalar,saxpy,f64,3767,1,1,8.001868111111111,0.8754903888888887,18.0
Scalar,saxpy,f64,5248,0,0,7.779965722222221,0.8998285555555555,18.0
Scalar,saxpy,f64,5248,0,1,7.725774055555555,0.9062711666666667,18.0
Scalar,saxpy,f64,5248,1,0,7.889834166666668,0.887868,18.0
Scalar,saxpy,f64,5248,1,1,7.906523000000001,0.8856707777777778,18.0
Scalar,saxpy,f64,7312,0,0,7.139953444444444,0.9806485555555555,18.0
Scalar,saxpy,f64,7312,0,1,7.420783,0.9434490555555557,18.0
Scalar,saxpy,f64,7312,1,0,7.698886555555556,0.9096491666666667,18.0
Scalar,saxpy,f64,7312,1,1,7.713191444444444,0.907815111111111,18.0
Scalar,saxpy,f64,10186,0,0,7.630362999999999,0.9175852777777779,18.0
Scalar,saxpy,f64,10186,0,1,7.666423888888888,0.9131787222222223,18.0
Scalar,saxpy,f64,10186,1,0,7.755249277777779,0.9029863888888889,18.0
Scalar,saxpy,f64,10186,1,1,7.820804555555556,0.8953491666666668,18.0
Scalar,saxpy,f64,14191,0,0,7.6969285,0.9098777222222222,18.0
Scalar,saxpy,f64,14191,0,1,7.578831222222222,0.9357202777777778,18.0
Scalar,saxpy,f64,14191,1,0,8.017945055555554,0.8732602222222222,18.0
Scalar,saxpy,f64,14191,1,1,7.809156944444445,0.8965737777777778,18.0
Scalar,saxpy,f64,19771,0,0,7.8594002777777785,0.8910482222222222,18.0
Scalar,saxpy,f64,19771,0,1,7.7538017777777775,0.902808,18.0
Scalar,saxpy,f64,19771,1,0,8.289586000000002,0.8448406666666667,18.0
Scalar,saxpy,f64,19771,1,1,7.459150611111111,0.9475269444444445,18.0
Scalar,saxpy,f64,27544,0,0,6.801741111111111,1.0389616111111113,18.0
Scalar,saxpy,f64,27544,0,1,7.348597222222221,0.9690737777777778,18.0
Scalar,saxpy,f64,27544,1,0,7.464622277777778,0.9521896666666668,18.0
Scalar,saxpy,f64,27544,1,1,8.248429777777778,0.8490073333333333,18.0
Scalar,saxpy,f64,38374,0,0,7.6149908947368425,0.919963052631579,19.0
Scalar,saxpy,f64,38374,0,1,7.832503444444445,0.8946957222222223,18.0
Scalar,saxpy,f64,38374,1,0,8.12530811111111,0.8615151111111111,18.0
Scalar,saxpy,f64,38374,1,1,7.906713277777778,0.8859246666666667,18.0
Scalar,saxpy,f64,53461,0,0,6.832592944444445,1.0303511666666667,18.0
Scalar,saxpy,f64,53461,0,1,7.69236661111111,0.9101292777777777,18.0
Scalar,saxpy,f64,53461,1,0,8.139265055555555,0.8600340555555556,18.0
Scalar,saxpy,f64,53461,1,1,7.449023722222222,0.9452057222222222,18.0
Scalar,saxpy,f64,74480,0,0,6.9350045555555555,1.011245222222222,18.0
Scalar,saxpy,f64,74480,0,1,7.228623222222222,0.9759660555555557,18.0
Scalar,saxpy,f64,74480,1,0,7.898438722222222,0.8865166666666666,18.0
Scalar,saxpy,f64,74480,1,1,7.937279722222223,0.8820932777777778,18.0
Scalar,saxpy,f64,103763,0,0,7.287092722222223,0.961112,18.0
Scalar,saxpy,f64,103763,0,1,8.016320277777778,0.8734867777777777,18.0
Scalar,saxpy,f64,103763,1,0,8.021628277777777,0.8745354444444444,18.0
Scalar,saxpy,f64,103763,1,1,7.9964167222222216,0.8755669444444445,18.0
Scalar,saxpy,f64,144560,0,0,7.032394,1.0082238333333333,18.0
Scalar,saxpy,f64,144560,0,1,6.325763444444444,1.1263829444444444,18.0
Scalar,saxpy,f64,144560,1,0,7.941786,0.8821926666666667,18.0
Scalar,saxpy,f64,144560,1,1,7.8827605555555555,0.8881642222222221,18.0
Scalar,saxpy,f64,201396,0,0,6.8920815555555555,1.019262722222222,18.0
Scalar,saxpy,f64,201396,0,1,6.9382885,1.0106386666666667,18.0
Scalar,saxpy,f64,201396,1,0,5.781954555555555,1.2432002777777775,18.0
Scalar,saxpy,f64,201396,1,1,6.028902055555555,1.1665488333333334,18.0
Scalar,saxpy,f64,280578,0,0,7.624188277777778,0.9212349999999999,18.0
Scalar,saxpy,f64,280578,0,1,7.9317321666666665,0.8826826111111111,18.0
Scalar,saxpy,f64,280578,1,0,6.756243111111112,1.036906111111111,18.0
Scalar,saxpy,f64,280578,1,1,6.915375777777778,1.012935388888889,18.0
Scalar,saxpy,f64,390892,0,0,6.147676888888889,1.146384722222222,18.0
Scalar,saxpy,f64,390892,0,1,6.504525888888889,1.0836180000000002,18.0
Scalar,saxpy,f64,390892,1,0,6.802349444444444,1.0390316666666668,18.0
Scalar,saxpy,f64,390892,1,1,6.366634333333334,1.1090012777777778,18.0
Scalar,saxpy,f64,544578,0,0,4.481963333333333,1.6721541666666666,18.0
Scalar,saxpy,f64,544578,0,1,5.613338777777777,1.2742991666666665,18.0
Scalar,saxpy,f64,544578,1,0,6.794629166666666,1.047064,18.0
Scalar,saxpy,f64,544578,1,1,6.3341765,1.1654368888888886,18.0
