kernel,dtype,N,trial,misaligned,tail_multiple,GFLOPs,CPE
saxpy,f32,280578,11,0,0,16.152730,0.433363
saxpy,f32,280578,12,0,0,16.205441,0.431954
saxpy,f32,280578,13,0,0,16.151335,0.433401
saxpy,f32,280578,14,0,0,16.158311,0.433214
saxpy,f32,280578,15,0,0,10.818206,0.647057
saxpy,f32,280578,16,0,0,15.955701,0.438715
saxpy,f32,280578,17,0,0,16.127662,0.434037
saxpy,f32,280578,18,0,0,16.183008,0.432552
saxpy,f32,280578,19,0,0,16.146688,0.433525
saxpy,f32,390892,0,0,0,11.882390,0.589107
saxpy,f32,390892,1,0,0,14.726858,0.475322
saxpy,f32,390892,2,0,0,14.753260,0.474471
saxpy,f32,390892,3,0,0,14.746025,0.474704
saxpy,f32,390892,4,0,0,14.727136,0.475313
saxpy,f32,390892,5,0,0,14.757159,0.474346
saxpy,f32,390892,6,0,0,12.878299,0.543550
saxpy,f32,390892,7,0,0,13.268669,0.527559
saxpy,f32,390892,8,0,0,13.293261,0.526583
saxpy,f32,390892,9,0,0,13.325436,0.525311
saxpy,f32,390892,10,0,0,13.348188,0.524416
saxpy,f32,390892,11,0,0,13.397368,0.522491
saxpy,f32,390892,12,0,0,12.994748,0.538679
saxpy,f32,390892,13,0,0,13.985009,0.500536
saxpy,f32,390892,14,0,0,13.959040,0.501467
saxpy,f32,390892,15,0,0,14.760781,0.474230
saxpy,f32,390892,16,0,0,14.765241,0.474086
saxpy,f32,390892,17,0,0,14.685915,0.476647
saxpy,f32,390892,18,0,0,14.743800,0.474776
saxpy,f32,390892,19,0,0,14.751590,0.474525
saxpy,f32,544578,0,0,0,11.748813,0.595805
saxpy,f32,544578,1,0,0,13.891309,0.503912
saxpy,f32,544578,2,0,0,13.865314,0.504857
saxpy,f32,544578,3,0,0,11.750461,0.595721
saxpy,f32,544578,4,0,0,13.859139,0.505082
saxpy,f32,544578,5,0,0,13.854379,0.505255
saxpy,f32,544578,6,0,0,13.155878,0.532082
saxpy,f32,544578,7,0,0,11.856760,0.590380
saxpy,f32,544578,8,0,0,11.606586,0.603106
saxpy,f32,544578,9,0,0,11.919302,0.587283
saxpy,f32,544578,10,0,0,12.027098,0.582019
saxpy,f32,544578,11,0,0,12.043456,0.581229
saxpy,f32,544578,12,0,0,13.220071,0.529498
saxpy,f32,544578,13,0,0,13.311847,0.525847
saxpy,f32,544578,14,0,0,13.316567,0.525661
saxpy,f32,544578,15,0,0,13.032463,0.537120
saxpy,f32,544578,16,0,0,13.919359,0.502897
saxpy,f32,544578,17,0,0,14.322975,0.488725
saxpy,f32,544578,18,0,0,11.895480,0.588459
saxpy,f32,544578,19,0,0,14.547570,0.481180
saxpy,f32,758688,0,0,0,10.607577,0.659906
saxpy,f32,758688,1,0,0,13.897094,0.503702
saxpy,f32,758688,2,0,0,13.946910,0.501903
saxpy,f32,758688,3,0,0,7.954695,0.879983
saxpy,f32,758688,4,0,0,11.663198,0.600178
saxpy,f32,758688,5,0,0,13.208869,0.529947
saxpy,f32,758688,6,0,0,12.835457,0.545364
saxpy,f32,758688,7,0,0,12.273574,0.570331
saxpy,f32,758688,8,0,0,13.039737,0.536821
saxpy,f32,758688,9,0,0,14.322356,0.488746
saxpy,f32,758688,10,0,0,13.875110,0.504501
saxpy,f32,758688,11,0,0,13.894294,0.503804
saxpy,f32,758688,12,0,0,14.657155,0.477582
saxpy,f32,758688,13,0,0,13.816237,0.506650
saxpy,f32,758688,14,0,0,12.957448,0.540230
saxpy,f32,758688,15,0,0,13.277640,0.527202
saxpy,f32,758688,16,0,0,13.138530,0.532784
saxpy,f32,758688,17,0,0,13.209099,0.529938
saxpy,f32,758688,18,0,0,13.524868,0.517565
saxpy,f32,758688,19,0,0,14.549501,0.481116
saxpy,f32,1056978,0,0,0,9.192218,0.761514
saxpy,f32,1056978,1,0,0,13.064794,0.535791
saxpy,f32,1056978,2,0,0,13.102204,0.534261
saxpy,f32,1056978,3,0,0,13.203515,0.530162
saxpy,f32,1056978,4,0,0,13.171185,0.531463
saxpy,f32,1056978,5,0,0,13.259749,0.527913
saxpy,f32,1056978,6,0,0,13.193050,0.530582
saxpy,f32,1056978,7,0,0,12.619991,0.554676
saxpy,f32,1056978,8,0,0,13.253182,0.528175
saxpy,f32,1056978,9,0,0,13.243550,0.528559
saxpy,f32,1056978,10,0,0,13.086874,0.534887
saxpy,f32,1056978,11,0,0,12.547109,0.557897
saxpy,f32,1056978,12,0,0,13.218789,0.529549
saxpy,f32,1056978,13,0,0,12.946852,0.540672
saxpy,f32,1056978,14,0,0,13.322842,0.525413
saxpy,f32,1056978,15,0,0,13.930649,0.502489
saxpy,f32,1056978,16,0,0,13.921383,0.502824
saxpy,f32,1056978,17,0,0,13.867411,0.504781
saxpy,f32,1056978,18,0,0,13.078049,0.535248
saxpy,f32,1056978,19,0,0,13.866410,0.504817
saxpy,f32,1472547,0,0,0,11.106586,0.630257
saxpy,f32,1472547,1,0,0,16.806190,0.416513
saxpy,f32,1472547,2,0,0,15.988513,0.437814
saxpy,f32,1472547,3,0,0,17.153691,0.408075
saxpy,f32,1472547,4,0,0,17.187126,0.407282
saxpy,f32,1472547,5,0,0,17.150594,0.408149
saxpy,f32,1472547,6,0,0,12.221093,0.572780
saxpy,f32,1472547,7,0,0,12.856656,0.544465
saxpy,f32,1472547,8,0,0,13.400645,0.522363
saxpy,f32,1472547,9,0,0,14.712038,0.475801
saxpy,f32,1472547,10,0,0,14.937084,0.468632
saxpy,f32,1472547,11,0,0,13.526510,0.517502
saxpy,f32,1472547,12,0,0,14.145941,0.494842
saxpy,f32,1472547,13,0,0,14.165264,0.494167
saxpy,f32,1472547,14,0,0,13.588985,0.515123
saxpy,f32,1472547,15,0,0,14.191065,0.493268
saxpy,f32,1472547,16,0,0,14.170444,0.493986
saxpy,f32,1472547,17,0,0,14.335991,0.488282
saxpy,f32,1472547,18,0,0,17.167890,0.407738
saxpy,f32,1472547,19,0,0,17.160587,0.407911
saxpy,f32,2051504,0,0,0,7.651865,0.914810
saxpy,f32,2051504,1,0,0,14.087747,0.496886
saxpy,f32,2051504,2,0,0,14.164589,0.494190
saxpy,f32,2051504,3,0,0,14.914898,0.469329
saxpy,f32,2051504,4,0,0,9.312016,0.751717
saxpy,f32,2051504,5,0,0,11.740911,0.596206
saxpy,f32,2051504,6,0,0,12.042470,0.581276
saxpy,f32,2051504,7,0,0,12.904954,0.542427
saxpy,f32,2051504,8,0,0,13.050008,0.536398
saxpy,f32,2051504,9,0,0,12.950861,0.540505
saxpy,f32,2051504,10,0,0,9.423810,0.742799
saxpy,f32,2051504,11,0,0,11.683474,0.599137
saxpy,f32,2051504,12,0,0,11.853078,0.590564
saxpy,f32,2051504,13,0,0,13.262739,0.527794
saxpy,f32,2051504,14,0,0,13.295789,0.526482
saxpy,f32,2051504,15,0,0,13.456961,0.520177
saxpy,f32,2051504,16,0,0,13.561396,0.516171
saxpy,f32,2051504,17,0,0,14.260689,0.490860
saxpy,f32,2051504,18,0,0,14.393561,0.486329
saxpy,f32,2051504,19,0,0,14.908829,0.469520
saxpy,f32,2858088,0,0,0,6.571110,1.065269
saxpy,f32,2858088,1,0,0,9.519862,0.735305
saxpy,f32,2858088,2,0,0,9.334279,0.749924
saxpy,f32,2858088,3,0,0,9.801678,0.714163
saxpy,f32,2858088,4,0,0,10.350677,0.676284
saxpy,f32,2858088,5,0,0,11.293544,0.619823
saxpy,f32,2858088,6,0,0,11.708929,0.597834
saxpy,f32,2858088,7,0,0,8.528204,0.820806
saxpy,f32,2858088,8,0,0,9.904943,0.706718
saxpy,f32,2858088,9,0,0,8.580923,0.815763
saxpy,f32,2858088,10,0,0,10.061203,0.695742
saxpy,f32,2858088,11,0,0,9.983603,0.701150
saxpy,f32,2858088,12,0,0,10.880795,0.643335
saxpy,f32,2858088,13,0,0,8.390516,0.834275
saxpy,f32,2858088,14,0,0,9.789357,0.715062
saxpy,f32,2858088,15,0,0,10.729254,0.652422
saxpy,f32,2858088,16,0,0,11.300487,0.619442
saxpy,f32,2858088,17,0,0,8.863205,0.789782
saxpy,f32,2858088,18,0,0,7.768198,0.901110
saxpy,f32,2858088,19,0,0,9.141737,0.765719
saxpy,f32,3981793,0,0,0,6.786882,1.031401
saxpy,f32,3981793,1,0,0,7.800698,0.897356
saxpy,f32,3981793,2,0,0,8.514060,0.822169
saxpy,f32,3981793,3,0,0,7.835297,0.893393
saxpy,f32,3981793,4,0,0,8.164412,0.857380
saxpy,f32,3981793,5,0,0,8.687779,0.805729
saxpy,f32,3981793,6,0,0,8.928504,0.784006
saxpy,f32,3981793,7,0,0,8.031344,0.871585
